id_municipio,nome_municipio,capital,regiao_metropolitana,sigla_uf,nome_uf,domicilios,populacao,area,taxa_alfabetizacao,idade_mediana,razao_sexo,indice_envelhecimento,populacao_indigena,populacao_indigena_terra_indigena,populacao_quilombola,populacao_quilombola_territorio_quilombola
5206701,Damianópolis,0,,GO,Goiás,1367,3768,418,87.733,36,101.82,57.97,12,0,0,0
5209101,Goiatuba,0,,GO,Goiás,13556,35481,2480,94.301,36,97,65.53,34,0,0,0
5201702,Aragarças,0,,GO,Goiás,6636,18193,662,93.166,36,99.54,58.45,487,0,0,0
5203302,Bela Vista de Goiás,0,Região Metropolitana de Goiânia,GO,Goiás,12905,34320,1274,94.042,36,100.96,60.67,41,0,0,0
5220603,Silvânia,0,,GO,Goiás,8140,22098,2350,94.419,36,102.69,55.51,24,0,209,0
5215009,Nova Veneza,0,Região Metropolitana de Goiânia,GO,Goiás,3464,9444,122,93.675,36,99.85,65.95,11,0,0,0
5216403,Paraúna,0,,GO,Goiás,4085,10640,3787,93.234,36,96.12,58.97,23,0,0,0
5222302,Vila Propício,0,Região Integrada de Desenvolvimento do Distrito Federal e Entorno,GO,Goiás,2180,5808,2182,85.674,36,109.7,52.16,5,0,17,0
5213806,Morrinhos,0,,GO,Goiás,19727,51017,2846,95.134,36,99.19,62.72,48,0,0,0
5207402,Edéia,0,,GO,Goiás,4365,11640,1469,91.351,36,100.32,58.12,20,0,7,0
5219407,Santa Rita do Araguaia,0,,GO,Goiás,2301,5910,1357,92.677,36,98.19,57.8,2,0,0,0
5205901,Corumbaíba,0,,GO,Goiás,3506,9103,1864,94.555,36,103.69,62,13,0,0,0
5208301,Divinópolis de Goiás,0,,GO,Goiás,1645,4457,829,86.122,36,99.06,60.82,1,0,619,0
2104909,Guimarães,0,,MA,Maranhão,3516,10277,479,88.949,36,99.53,62.44,125,0,3170,0
3115805,Centralina,0,,MG,Minas Gerais,3754,10183,322,91.487,36,100.26,65.14,3,0,0,0
3118304,Conselheiro Lafaiete,0,,MG,Minas Gerais,47587,131063,370,97.273,36,92.66,68.81,53,0,154,0
3137205,Lagoa da Prata,0,,MG,Minas Gerais,18388,50999,440,95.422,36,95.73,61.87,45,0,0,0
3137304,Lagoa dos Patos,0,,MG,Minas Gerais,1206,3306,601,87.633,36,104.89,60.58,0,0,0,0
3142700,Montalvânia,0,,MG,Minas Gerais,4796,14056,1504,82.859,36,100.51,69.18,14,0,7,0
3117702,Conceição do Rio Verde,0,,MG,Minas Gerais,4567,12471,370,90.862,36,100.75,69.26,4,0,0,0
3130556,Imbé de Minas,0,,MG,Minas Gerais,2542,6976,197,87.074,36,104.27,59.25,2,0,0,0
3130705,Indianópolis,0,,MG,Minas Gerais,2263,6106,830,91.144,36,108.2,54.49,2,0,1,0
3101706,Almenara,0,,MG,Minas Gerais,14479,40056,2294,83.609,36,97.35,61.65,30,0,126,65
3135803,Jequitinhonha,0,,MG,Minas Gerais,8310,23847,3514,82.594,36,103.07,74.65,36,0,276,236
3121209,Delfinópolis,0,,MG,Minas Gerais,2987,8302,1378,92.498,36,109.3,63.1,9,0,0,0
3118106,Congonhas do Norte,0,,MG,Minas Gerais,1720,4818,406,84.968,36,102.13,76.1,1,0,54,0
3146552,Pai Pedro,0,,MG,Minas Gerais,1978,5550,840,76.461,36,102.59,60.02,11,0,1287,930
3164407,São Sebastião da Bela Vista,0,,MG,Minas Gerais,2229,6339,167,91.067,36,105.37,60.56,1,0,0,0
3168101,Tapira,0,,MG,Minas Gerais,1435,4117,1179,948,36,107.04,53.55,3,0,0,0
3127008,Fronteira,0,,MG,Minas Gerais,5464,14535,200,91.942,36,101.08,57.4,10,0,0,0
3147907,Passos,0,,MG,Minas Gerais,41262,111654,1338,96.102,36,94.78,70.02,67,0,36,0
3113404,Caratinga,0,Colar Metropolitano,MG,Minas Gerais,32668,86560,1258,93.513,36,94.61,68.32,42,0,0,0
3118809,Coração de Jesus,0,,MG,Minas Gerais,9295,25315,2225,86.998,36,100.74,65.47,11,0,469,0
3126703,Francisco Sá,0,,MG,Minas Gerais,7981,22891,2747,84.561,36,105.66,66.13,12,0,442,0
3141405,Medina,0,,MG,Minas Gerais,7244,20071,1436,84.595,36,100.62,74.84,1,0,2,0
3122207,Divinolândia de Minas,0,,MG,Minas Gerais,2305,6514,133,89.201,36,93.7,66.31,4,0,0,0
3138203,Lavras,0,,MG,Minas Gerais,38931,104363,565,97.459,36,92.06,72.83,68,0,0,0
3162005,São Gonçalo do Sapucaí,0,,MG,Minas Gerais,8358,23914,517,9.444,36,98.81,65.74,11,0,0,0
3169802,Turvolândia,0,,MG,Minas Gerais,1798,4888,221,93.013,36,107.79,70.81,1,0,0,0
3124005,Ervália,0,,MG,Minas Gerais,7668,20115,357,88.762,36,100.13,73.79,28,0,0,0
3145851,Oratórios,0,,MG,Minas Gerais,1658,4913,89,88.612,36,101.1,64.03,23,0,0,0
3170107,Uberaba,0,,MG,Minas Gerais,127349,335581,4524,96.868,36,92.72,65.62,236,0,1,0
3127107,Frutal,0,,MG,Minas Gerais,23081,58194,2427,95.395,36,99.09,61.55,32,0,6,0
3147956,Patis,0,,MG,Minas Gerais,1672,4836,444,82.452,36,102.47,64.97,4,0,0,0
3169901,Ubá,0,,MG,Minas Gerais,39042,102943,407,96.077,36,94.68,62.63,104,0,735,0
3118601,Contagem,0,Região Metropolitana de Belo Horizonte,MG,Minas Gerais,228783,619131,195,97.285,36,91.85,59.66,792,0,1145,0
3159605,Santa Rita do Sapucaí,0,,MG,Minas Gerais,14172,40427,353,94.475,36,98.13,64.7,25,0,43,0
3163508,São José do Jacuri,0,,MG,Minas Gerais,2211,6194,345,85.521,36,102.12,73.31,11,0,6,0
3164506,São Sebastião do Maranhão,0,,MG,Minas Gerais,3347,10047,518,82.315,36,107.77,79.47,1,0,0,0
3128600,Guarda-Mor,0,,MG,Minas Gerais,2407,6501,2069,93.298,36,106.8,56.22,6,0,0,0
3110905,Campanha,0,,MG,Minas Gerais,5702,15802,336,94.514,36,98.64,73.01,7,0,0,0
3170701,Varginha,0,,MG,Minas Gerais,49488,136058,395,96.805,36,93.81,64.25,78,0,0,0
3120201,Cristais,0,,MG,Minas Gerais,4494,12119,628,93.326,36,101.1,71.82,3,0,0,0
3141108,Matozinhos,0,Região Metropolitana de Belo Horizonte,MG,Minas Gerais,13310,37587,252,95.946,36,93.42,55.46,26,0,0,0
3133709,Itatiaiuçu,0,Região Metropolitana de Belo Horizonte,MG,Minas Gerais,4590,12840,295,94.132,36,101.99,63.55,13,0,1,0
3163102,São José da Varginha,0,Colar Metropolitano de Belo Horizonte,MG,Minas Gerais,1739,4531,206,93.684,36,109.03,62.34,7,0,0,0
3169307,Três Corações,0,,MG,Minas Gerais,26358,74333,828,95.034,36,96.37,62.47,24,0,302,0
3166907,Serrania,0,,MG,Minas Gerais,2743,7593,209,91.121,36,100.24,73.07,7,0,0,0
3116001,Chalé,0,,MG,Minas Gerais,2227,5996,213,90.092,36,100.5,66.36,1,0,0,0
3116803,Coluna,0,,MG,Minas Gerais,2977,8107,348,84.155,36,100.71,73.38,8,0,434,0
3120904,Curvelo,0,,MG,Minas Gerais,29782,80346,3296,94.799,36,92.75,70.15,37,0,1,0
3102704,Cachoeira de Pajeú,0,,MG,Minas Gerais,2928,9078,696,82.735,36,102.58,79.02,0,0,0,0
3139706,Maravilhas,0,,MG,Minas Gerais,2527,7326,262,94.247,36,101.9,64.8,0,0,0,0
3152501,Pouso Alegre,0,,MG,Minas Gerais,55931,150966,543,97.096,36,96.65,62.5,99,0,35,0
3160405,Santo Antônio do Monte,0,,MG,Minas Gerais,10148,27233,1126,95.231,36,97.73,65.02,4,0,1,0
3122405,Divisa Nova,0,,MG,Minas Gerais,2086,5831,217,91.153,36,107.78,71.3,0,0,0,0
3156700,Sabará,0,Região Metropolitana de Belo Horizonte,MG,Minas Gerais,45809,129262,302,96.177,36,91.19,58.51,117,0,0,0
3156908,Sacramento,0,,MG,Minas Gerais,9701,26438,3073,95.282,36,100.81,63.92,45,0,3,0
3157252,Santa Bárbara do Leste,0,,MG,Minas Gerais,3066,8440,107,90.687,36,103.81,63.6,7,0,0,0
3153905,Raposos,0,Região Metropolitana de Belo Horizonte,MG,Minas Gerais,5594,16271,72,96.328,36,93.13,59.82,5,0,0,0
3108602,Brasília de Minas,0,,MG,Minas Gerais,10748,31982,1399,88.994,36,98.49,67.17,29,0,781,0
3145109,Nova Resende,0,,MG,Minas Gerais,5941,16345,390,93.591,36,107.14,62.25,5,0,0,0
3143450,Montezuma,0,,MG,Minas Gerais,2267,6857,1130,82.189,36,100.17,63.06,3,0,0,0
3170800,Várzea da Palma,0,,MG,Minas Gerais,12988,33480,2220,91.673,36,99.28,58.34,13,0,0,0
3101631,Alfredo Vasconcelos,0,,MG,Minas Gerais,2464,6931,131,9.428,36,99.68,65,0,0,10,0
3154457,Riachinho,0,,MG,Minas Gerais,2576,6857,1719,8.815,36,104.38,64.36,2,0,0,0
3156007,Rio Vermelho,0,,MG,Minas Gerais,4344,12597,987,82.552,36,99.95,77.05,1,0,4,0
3163607,São José do Mantimento,0,,MG,Minas Gerais,1001,2737,55,89.905,36,99.93,69.29,0,0,0,0
3103405,Araçuaí,0,,MG,Minas Gerais,12188,34101,2236,87.818,36,96.16,69.14,229,0,1931,0
3156205,Rochedo de Minas,0,,MG,Minas Gerais,836,2290,79,92.857,36,104.74,74.13,0,0,0,0
3139201,Malacacheta,0,,MG,Minas Gerais,6424,17369,728,82.377,36,96.63,72.98,5,0,1,0
3143807,Munhoz,0,,MG,Minas Gerais,2671,7438,192,92.233,36,107.9,60.78,8,0,0,0
3120706,Cruzeiro da Fortaleza,0,,MG,Minas Gerais,1245,3521,187,94.147,36,106.39,63.94,0,0,0,0
3139003,Machado,0,,MG,Minas Gerais,13105,37483,586,94.339,36,96.82,69.27,19,0,7,0
3159357,Santa Rita de Minas,0,,MG,Minas Gerais,2498,6751,68,90.092,36,100.86,61.71,0,0,0,0
3162807,São João Evangelista,0,,MG,Minas Gerais,5619,15177,478,88.611,36,97.49,73.66,5,0,212,0
3171303,Viçosa,0,,MG,Minas Gerais,29055,76117,299,95.799,36,92,79.13,131,0,537,0
3126950,Frei Lagonegro,0,,MG,Minas Gerais,1190,3391,167,83.138,36,100.06,66.67,0,0,0,0
3157336,Santa Cruz de Minas,0,,MG,Minas Gerais,2944,8103,4,95.794,36,94.32,57.02,1,0,0,0
3126604,Francisco Dumont,0,,MG,Minas Gerais,1691,4486,1576,8.645,36,104.68,59.74,1,0,0,0
3133303,Itaobim,0,,MG,Minas Gerais,6895,18949,679,84.259,36,98.37,75.82,2,0,6,0
3168606,Teófilo Otoni,0,,MG,Minas Gerais,49858,136188,3242,9.095,36,91.52,67.97,444,33,439,0
3115359,Catas Altas,0,,MG,Minas Gerais,1988,5467,240,92.242,36,96.8,56.88,1,0,0,0
3129657,Ibiracatu,0,,MG,Minas Gerais,1774,5081,353,7.925,36,107.47,66.73,0,0,0,0
3167202,Sete Lagoas,0,Colar Metropolitano de Belo Horizonte,MG,Minas Gerais,81943,226521,537,97.003,36,92.06,66.81,117,0,7,0
3154804,Rio Acima,0,Região Metropolitana de Belo Horizonte,MG,Minas Gerais,3646,10231,228,95.418,36,94.82,61.46,18,0,0,0
3166709,Serra dos Aimorés,0,,MG,Minas Gerais,2675,6931,214,85.092,36,95.5,64.76,3,0,0,0
3114204,Carmo do Cajuru,0,,MG,Minas Gerais,8653,23389,456,95.229,36,98.91,63.44,15,0,17,0
3123601,Elói Mendes,0,,MG,Minas Gerais,9398,26240,500,92.357,36,95.79,68.91,18,0,76,0
3129509,Ibiá,0,,MG,Minas Gerais,8377,22093,2704,94.443,36,100.75,60.99,14,0,81,0
3169406,Três Pontas,0,,MG,Minas Gerais,19288,55019,690,94.534,36,95.18,67.62,20,0,449,0
3107109,Boa Esperança,0,,MG,Minas Gerais,13804,39727,861,95.106,36,97.7,70.75,15,0,3,0
3139508,Manhumirim,0,,MG,Minas Gerais,7653,20418,183,91.879,36,97.42,68.82,7,0,0,0
3148004,Patos de Minas,0,,MG,Minas Gerais,61097,158650,3190,96.654,36,94.61,70.09,232,0,0,0
5003900,Figueirão,0,,MS,Mato Grosso do Sul,1363,3528,4880,90.976,36,109.91,43.42,11,0,47,0
5107263,Santo Afonso,0,,MT,Mato Grosso,957,2518,1166,88.464,36,106.14,51.07,9,0,0,0
5101001,Araguaiana,0,,MT,Mato Grosso,1457,3795,6381,91.297,36,108.98,51.26,2,0,0,0
5102793,Carlinda,0,,MT,Mato Grosso,3784,10318,2422,87.706,36,106.85,59.31,8,0,0,0
5102850,Castanheira,0,,MT,Mato Grosso,2722,7457,3713,91.552,36,106.38,49.97,22,0,0,0
5107156,Reserva do Cabaçal,0,,MT,Mato Grosso,834,2118,1332,89.307,36,98.88,49.37,0,0,0,0
5107206,Rio Branco,0,,MT,Mato Grosso,1744,4523,539,88.487,36,96.07,58.47,0,0,0,0
5106000,Nortelândia,0,,MT,Mato Grosso,2135,5838,1337,9.034,36,103,54.53,5,0,0,0
5107198,Ribeirãozinho,0,,MT,Mato Grosso,1010,2582,625,91.279,36,108.78,53.26,1,0,0,0
5103007,Chapada dos Guimarães,0,Região Metropolitana do Vale do Rio Cuiabá,MT,Mato Grosso,6892,18911,6603,90.163,36,102.71,56.97,59,0,782,56
1501402,Belém,1,Região Metropolitana de Belém,PA,Pará,422975,1301368,1059,97.048,36,88.18,59.49,1933,0,1361,0
2516300,Sumé,0,,PB,Paraíba,6633,17109,833,8.282,36,95.62,68.88,22,0,15,0
2506905,Itabaiana,0,Região Metropolitana de Itabaiana,PB,Paraíba,8292,23076,211,78.401,36,92.29,63.07,8,0,0,0
2508703,Mãe d'Água,0,Região Metropolitana de Patos,PB,Paraíba,1323,3583,229,76.662,36,95.69,63.31,2,0,0,0
2501609,Barra de Santa Rosa,0,Região Metropolitana de Barra de Santa Rosa,PB,Paraíba,4843,12901,781,72.432,36,103.15,74.21,2,0,0,0
2512200,Prata,0,,PB,Paraíba,1428,3907,202,80.154,36,101.49,68.91,2,0,0,0
2511301,Piancó,0,Região Metropolitana do Vale do Piancó,PB,Paraíba,5638,16399,577,80.455,36,93.83,67.45,4,0,0,0
2502201,Bom Jesus,0,Região Metropolitana de Cajazeiras,PB,Paraíba,805,2286,47,78.811,36,103.93,70.41,1,0,0,0
2513653,Joca Claudino,0,Região Metropolitana de Cajazeiras,PB,Paraíba,875,2539,72,80.943,36,96.06,73.44,0,0,0,0
2502904,Brejo dos Santos,0,,PB,Paraíba,1982,5742,94,79.544,36,95.57,72.64,3,0,0,0
2513927,São Bentinho,0,,PB,Paraíba,1491,4327,200,76.276,36,97.22,68.03,6,0,0,0
2505808,Duas Estradas,0,Região Metropolitana de Guarabira,PB,Paraíba,1166,3315,27,79.381,36,95.82,71.32,4,0,0,0
2514552,São José de Princesa,0,,PB,Paraíba,1173,3413,158,76.777,36,109.31,65.6,2,0,109,0
2503100,Cabaceiras,0,,PB,Paraíba,1877,5334,469,90.712,36,99.29,67.25,3,0,0,0
2509370,Mato Grosso,0,,PB,Paraíba,826,2540,85,67.545,36,99.92,67.61,0,0,0,0
2513406,Santa Luzia,0,Região Metropolitana de Patos,PB,Paraíba,5259,14899,441,85.094,36,95.19,70.42,9,0,1323,259
2513109,Salgado de São Félix,0,Região Metropolitana de Itabaiana,PB,Paraíba,4067,11492,204,70.363,36,96.57,74.1,4,0,0,0
2511103,Pedra Lavrada,0,,PB,Paraíba,2479,6841,336,79.968,36,99.45,75.19,3,0,0,0
2500775,Aparecida,0,Região Metropolitana de Sousa,PB,Paraíba,2693,7954,291,76.998,36,99.65,67.71,9,0,0,0
2504306,Catolé do Rocha,0,,PB,Paraíba,10631,30470,552,83.351,36,94.78,62.27,20,0,426,0
2514701,São José do Sabugi,0,Região Metropolitana de Patos,PB,Paraíba,1412,4129,214,82.358,36,102.74,71.78,3,0,0,0
2502003,Belém do Brejo do Cruz,0,,PB,Paraíba,2107,6268,602,71.361,36,98.04,64.77,0,0,21,0
2512101,Pombal,0,,PB,Paraíba,11299,32402,894,81.009,36,90.75,70.3,104,0,167,0
2514206,São José da Lagoa Tapada,0,Região Metropolitana de Sousa,PB,Paraíba,2529,7122,334,6.937,36,97.67,76.09,9,0,0,0
2501575,Barra de Santana,0,Região Metropolitana de Campina Grande,PB,Paraíba,2938,8056,375,75.132,36,103.51,70.12,1,0,0,0
2510907,Paulista,0,,PB,Paraíba,4125,11821,577,76.495,36,96.91,67.19,1,0,0,0
2505105,Cuité,0,Região Metropolitana de Barra de Santa Rosa,PB,Paraíba,6930,19624,734,77.135,36,94.7,72.6,2,0,0,0
2502607,Igaracy,0,Região Metropolitana do Vale do Piancó,PB,Paraíba,2022,5627,197,75.304,36,98.66,71.1,0,0,0,0
2504074,Caraúbas,0,,PB,Paraíba,1453,3944,487,80.618,36,101.74,74.05,2,0,0,0
2516904,Uiraúna,0,Região Metropolitana de Cajazeiras,PB,Paraíba,5096,14903,293,78.595,36,93.39,76.37,2,0,0,0
2513943,São Domingos do Cariri,0,,PB,Paraíba,920,2585,234,83.733,36,94.65,65.63,0,0,0,0
2508406,Lastro,0,Região Metropolitana de Sousa,PB,Paraíba,973,3150,107,72.734,36,105.73,72.44,0,0,0,0
2603454,Camaragibe,0,Região Metropolitana de Recife,PE,Pernambuco,53357,147459,51,92.339,36,88.65,52.43,282,0,10,0
2615706,Triunfo,0,,PE,Pernambuco,5276,14669,192,87.208,36,92.07,75.14,58,0,858,0
2608909,Limoeiro,0,,PE,Pernambuco,20188,55278,274,84.808,36,91.95,65.7,26,0,3,0
2604908,Cumaru,0,,PE,Pernambuco,5675,15904,292,756,36,98.18,67.49,1,0,141,0
2609501,Nazaré da Mata,0,,PE,Pernambuco,10664,30545,131,83.534,36,88.5,60.16,42,0,0,0
2615904,Tuparetama,0,,PE,Pernambuco,2953,7978,190,82.754,36,93.97,65.39,7,0,0,0
2600807,Altinho,0,,PE,Pernambuco,7896,20670,450,74.533,36,96.8,67.32,14,0,558,0
2606903,Iguaraci,0,,PE,Pernambuco,4054,11064,838,78.724,36,99.12,67.19,16,0,213,0
2610707,Paulista,0,Região Metropolitana de Recife,PE,Pernambuco,124313,341592,97,95.201,36,86.68,54.56,711,0,10,0
2601904,Bezerros,0,,PE,Pernambuco,23798,61540,493,79.615,36,90.09,64.46,44,0,187,0
2205151,Jacobina do Piauí,0,,PI,Piauí,1958,5611,1334,71.815,36,99.33,59.44,0,0,218,0
2205359,João Costa,0,,PI,Piauí,994,2969,1800,77.113,36,111.99,52.36,2,0,130,0
2204204,Francisco Santos,0,,PI,Piauí,2937,8225,492,77.491,36,103.28,60.87,4,0,0,0
2201988,Brejo do Piauí,0,,PI,Piauí,1382,3887,2267,74.174,36,102.07,59.13,1,0,0,0
2201606,Beneditinos,0,Região Integrada de Desenvolvimento da Grande Teresina,PI,Piauí,3510,9926,937,73.805,36,100.18,72.33,15,0,0,0
2210300,São Julião,0,,PI,Piauí,2195,6025,291,7.234,36,96.45,68.6,0,0,0,0
2202711,Cocal de Telha,0,,PI,Piauí,1649,4909,310,75.371,36,98.58,66.63,0,0,0,0
2204105,Francisco Ayres,0,,PI,Piauí,1522,4412,656,73.816,36,97.23,75.74,2,0,0,0
2210938,Sussuapara,0,,PI,Piauí,2195,6220,205,77.699,36,99.04,68.26,2,0,0,0
2209401,Santo Antônio de Lisboa,0,,PI,Piauí,2092,5817,385,78.851,36,98.4,72.51,3,0,0,0
2202251,Canavieira,0,,PI,Piauí,1126,3414,2165,79.535,36,105.66,70.01,1,0,0,0
2205607,Landri Sales,0,,PI,Piauí,1794,5212,1089,83.089,36,94.15,70.76,0,0,0,0
2205250,Jardim do Mulato,0,,PI,Piauí,1431,4180,510,727,36,101.35,62.9,0,0,0,0
2206506,Monsenhor Hipólito,0,,PI,Piauí,2667,7570,402,7.314,36,99.87,64.82,3,0,53,0
2203800,Flores do Piauí,0,,PI,Piauí,1567,4413,947,74.153,36,101.83,63.95,0,0,0,0
2202802,Conceição do Canindé,0,,PI,Piauí,1705,4928,825,77.352,36,99.84,72.18,4,0,0,0
2202208,Campo Maior,0,,PI,Piauí,15484,45641,1681,84.111,36,92.25,68.01,21,0,0,0
2205904,Manoel Emídio,0,,PI,Piauí,1729,5209,1620,80.567,36,106.54,64.33,0,0,0,0
2210201,São José do Piauí,0,,PI,Piauí,2287,6597,373,72.572,36,99.37,66.54,0,0,863,0
2202778,Colônia do Piauí,0,,PI,Piauí,2364,6993,950,74.894,36,100.29,69.21,1,0,741,0
2210409,São Miguel do Tapuio,0,,PI,Piauí,5934,17551,4989,7.142,36,101.63,64.81,31,0,206,172
2204808,Ipiranga do Piauí,0,,PI,Piauí,3146,9411,529,81.866,36,97.69,63.15,0,0,0,0
2203453,Dom Inocêncio,0,,PI,Piauí,3177,9153,3872,80.714,36,109.44,67.36,3,0,367,0
2208106,Pimenteiras,0,,PI,Piauí,3869,11311,4563,72.127,36,102.81,66.46,8,0,135,0
4100608,Alto Paraná,0,,PR,Paraná,5065,13866,408,91.998,36,97.07,63.14,11,0,0,0
4128104,Umuarama,0,Região Metropolitana de Umuarama,PR,Paraná,44244,116703,1235,95.812,36,92.13,63.26,55,0,0,0
4103701,Cambé,0,Região Metropolitana de Londrina,PR,Paraná,39157,106961,495,95.724,36,93.32,65.96,162,0,0,0
4118303,Paranapoema,0,,PR,Paraná,909,2394,176,91.412,36,95.6,53.8,1,0,0,0
4124053,Santa Terezinha de Itaipu,0,,PR,Paraná,8619,24258,268,94.734,36,92.45,57.99,6,0,0,0
4123857,Santa Maria do Oeste,0,,PR,Paraná,3606,9923,837,90.166,36,106.31,59.3,0,0,0,0
4101150,Ângulo,0,Região Metropolitana de Maringá,PR,Paraná,1221,3233,106,92.758,36,100.56,66,0,0,0,0
4105508,Cianorte,0,,PR,Paraná,29525,79318,812,95.914,36,93,63.19,49,0,0,0
4110003,Iguaraçu,0,Região Metropolitana de Maringá,PR,Paraná,1957,5328,165,93.911,36,98.07,55.71,6,0,0,0
4113700,Londrina,0,Região Metropolitana de Londrina,PR,Paraná,209379,552090,1653,97.157,36,90.51,74.48,1077,0,0,0
4122305,Rio Negro,0,Região Metropolitana de Curitiba,PR,Paraná,10991,31209,604,97.793,36,99.15,58.64,13,0,0,0
4102307,Balsa Nova,0,Região Metropolitana de Curitiba,PR,Paraná,4792,13387,349,9.645,36,101.61,51.38,29,0,0,0
4110706,Irati,0,,PR,Paraná,21729,59056,1000,97.025,36,96.25,60.97,19,0,0,0
4113908,Mallet,0,,PR,Paraná,4926,13411,760,97.095,36,107.25,65.21,8,0,0,0
4106506,Coronel Vivida,0,,PR,Paraná,8594,23317,684,95.506,36,93.91,69.21,227,183,0,0
4107256,Douradina,0,Região Metropolitana de Umuarama,PR,Paraná,3461,9161,421,9.306,36,97.1,63.63,3,0,0,0
4113502,Loanda,0,,PR,Paraná,8565,23055,722,93.994,36,95.84,58.41,10,0,0,0
4103800,Cambira,0,Região Metropolitana de Maringá,PR,Paraná,3530,9448,165,93.518,36,98.82,68.09,3,0,0,0
4115101,Mariluz,0,Região Metropolitana de Umuarama,PR,Paraná,3675,9825,433,87.732,36,104.8,57.9,7,0,0,0
4124509,Santo Inácio,0,,PR,Paraná,2277,6171,280,94.079,36,98.94,56.54,0,0,0,0
4108957,Guamiranga,0,,PR,Paraná,2793,7817,245,94.666,36,102.53,52.07,1,0,0,0
4120333,Prado Ferreira,0,Região Metropolitana de Londrina,PR,Paraná,1369,3703,153,89.309,36,100.05,64.15,0,0,0,0
4118402,Paranavaí,0,,PR,Paraná,34315,91659,1202,95.474,36,91.83,65.84,54,0,0,0
4124608,São Carlos do Ivaí,0,,PR,Paraná,2370,6547,225,9.229,36,100.7,61.86,5,0,0,0
4123808,Santa Izabel do Oeste,0,,PR,Paraná,5176,14048,321,94.243.999.999.999.900,36,100.63,66.38,1,0,0,0
4114609,Marechal Cândido Rondon,0,Região Metropolitana de Toledo,PR,Paraná,21046,55633,746,96.942,36,94.96,61.96,82,0,0,0
4127858,Três Barras do Paraná,0,Região Metropolitana de Cascavel,PR,Paraná,4098,11128,506,90.166,36,99.98,61.38,3,0,0,0
4124707,São Jerônimo da Serra,0,,PR,Paraná,3949,10797,824,85.479,36,106.13,61.52,1257,1021,0,0
4122602,Rondon,0,,PR,Paraná,3371,9092,555,92.405,36,99.71,64.5,6,0,0,0
4116208,Morretes,0,,PR,Paraná,6646,18303,685,96.135,36,99.36,64.62,84,0,0,0
4123006,Salto do Lontra,0,,PR,Paraná,5630,15207,313,93.236,36,99.15,62.4,1,0,0,0
4124103,Santo Antônio da Platina,0,,PR,Paraná,16071,44193,721,93.546,36,94.32,64.01,16,0,0,0
4113205,Lapa,0,Região Metropolitana de Curitiba,PR,Paraná,16656,44932,2094,96.117,36,98.66,62.08,47,0,1381,0
4116950,Nova Esperança do Sudoeste,0,,PR,Paraná,2055,5597,208,9.302,36,104.94,58.13,1,0,0,0
4117107,Nova Londrina,0,,PR,Paraná,4752,12876,269,94.615,36,96.37,62.21,5,0,0,0
4128500,Wenceslau Braz,0,,PR,Paraná,7100,19043,398,93.043,36,97.59,62.67,17,0,0,0
4104709,Carlópolis,0,,PR,Paraná,6181,16814,451,93.714,36,101.68,65.23,17,0,0,0
4100202,Adrianópolis,0,Região Metropolitana de Curitiba,PR,Paraná,2319,6248,1349,87.444,36,102.39,63.82,169,0,752,264
4103206,Bom Sucesso,0,Região Metropolitana de Maringá,PR,Paraná,2440,6576,323,91.324,36,98.28,59.51,5,0,0,0
4120606,Prudentópolis,0,,PR,Paraná,17679,49033,2247,94.617,36,102.51,60.6,10,0,0,0
4123956,Santa Mônica,0,,PR,Paraná,1252,3356,260,89.213,36,103.64,60.64,0,0,0,0
4118808,Peabiru,0,Região Metropolitana de Campo Mourão,PR,Paraná,5005,13305,469,92.713,36,96.06,64.34,17,0,0,0
4111209,Itapejara d'Oeste,0,,PR,Paraná,4487,12305,254,94.681,36,97.54,62.56,8,0,0,0
4111803,Jacarezinho,0,,PR,Paraná,14378,40212,603,93.162,36,94.38,61.3,52,0,0,0
4113734,Luiziana,0,Região Metropolitana de Campo Mourão,PR,Paraná,2451,6688,917,87.747,36,97.23,54.21,4,0,0,0
4109708,Ibaiti,0,,PR,Paraná,10746,28693,898,91.318,36,98.14,64.08,45,0,0,0
4120101,Porto Amazonas,0,,PR,Paraná,1471,4089,187,96.175,36,99.03,59.45,2,0,0,0
4121406,Realeza,0,,PR,Paraná,7428,19211,353,94.089,36,95.08,68.06,26,0,0,0
4121604,Renascença,0,,PR,Paraná,2501,6845,425,92.554,36,97.26,66.35,0,0,0,0
4101408,Apucarana,0,Região Metropolitana de Apucarana,PR,Paraná,48133,129577,557,95.733,36,92.37,65.55,86,0,0,0
4114807,Marialva,0,Região Metropolitana de Maringá,PR,Paraná,15266,41729,476,95.538,36,96.02,65.05,45,0,0,0
4120200,Porto Rico,0,,PR,Paraná,1129,3181,218,92.443,36,101.39,51.71,5,0,0,0
4101507,Arapongas,0,Região Metropolitana de Londrina,PR,Paraná,43965,118945,382,96.363,36,94.16,60.49,66,0,0,0
4106308,Corbélia,0,Região Metropolitana de Cascavel,PR,Paraná,6417,17363,529,94.151,36,94.18,63.56,5,0,0,0
4126801,Tapejara,0,Região Metropolitana de Umuarama,PR,Paraná,5815,15861,591,92.689,36,96.59,56.19,6,0,0,0
4107009,Curiúva,0,,PR,Paraná,5044,13626,576,89.891,36,101.05,61.62,188,0,125,32
4109500,Guaraqueçaba,0,,PR,Paraná,2577,7383,2011,9.082,36,109.12,53.75,81,0,230,0
